Provincia_Navegacion,Localidad_Navegacion_URL,Provincia_Tabla,Localidad_Tabla,CP_Tabla
Tucumán,Escuela Manuel Domingo Bassail,Tucumán,Lescano,4146
Tucumán,Escuela Manuel Domingo Bassail,Tucumán,Los Vega,4146
Tucumán,Escuela Manuel Domingo Bassail,Tucumán,Membrillo,4146
Tucumán,Escuela Manuel Domingo Bassail,Tucumán,Muyo,4146
Tucumán,Escuela Manuel Domingo Bassail,Tucumán,Piedra Grande,4146
Tucumán,Escuela Manuel Domingo Bassail,Tucumán,Saladillo,4146
Tucumán,Escuela Manuel Domingo Bassail,Tucumán,Saladillo,4146
Tucumán,Escuela Manuel Domingo Bassail,Tucumán,San Carlos,4146
Tucumán,Escuela Manuel Domingo Bassail,Tucumán,San Jose,4146
Tucumán,Escuela Manuel Domingo Bassail,Tucumán,Villa Alvear,4146
Tucumán,Escuela Manuel Domingo Bassail,Tucumán,Villa Devoto,4146
Tucumán,Escuela Manuel Domingo Bassail,Tucumán,Yunca Suma,4146
Tucumán,Escuela Manuel Savio,Tucumán,El Carmen,4128
Tucumán,Escuela Manuel Savio,Tucumán,El Carmen,4128
Tucumán,Escuela Manuel Savio,Tucumán,El Ceibal,4128
Tucumán,Escuela Manuel Savio,Tucumán,Escuela 12,4128
Tucumán,Escuela Manuel Savio,Tucumán,Escuela 130,4128
Tucumán,Escuela Manuel Savio,Tucumán,Escuela 212,4128
Tucumán,Escuela Manuel Savio,Tucumán,Escuela 222,4128
Tucumán,Escuela Manuel Savio,Tucumán,Escuela 243,4128
Tucumán,Escuela Manuel Savio,Tucumán,Escuela 247,4128
Tucumán,Escuela Manuel Savio,Tucumán,Escuela 251,4128
Tucumán,Escuela Manuel Savio,Tucumán,Escuela 253,4128
Tucumán,Escuela Manuel Savio,Tucumán,Escuela 254,4128
Tucumán,Escuela Manuel Savio,Tucumán,Escuela 260,4128
Tucumán,Escuela Manuel Savio,Tucumán,Escuela 324,4128
Tucumán,Escuela Manuel Savio,Tucumán,Escuela 333,4128
Tucumán,Escuela Manuel Savio,Tucumán,Escuela 348,4128
Tucumán,Escuela Manuel Savio,Tucumán,Escuela 39,4128
Tucumán,Escuela Manuel Savio,Tucumán,Escuela 51,4128
Tucumán,Escuela Manuel Savio,Tucumán,Escuela de Manualidades,4128
Tucumán,Escuela Manuel Savio,Tucumán,Escuela de Manualidades Ouanta,4128
Tucumán,Escuela Manuel Savio,Tucumán,Escuela Dean Salcedo,4128
Tucumán,Escuela Manuel Savio,Tucumán,Escuela E Canton,4128
Tucumán,Escuela Manuel Savio,Tucumán,Escuela F N Laprida,4128
Tucumán,Escuela Manuel Savio,Tucumán,Escuela F Nogues,4128
Tucumán,Escuela Manuel Savio,Tucumán,Escuela Ignacio Colombres,4128
Tucumán,Escuela Manuel Savio,Tucumán,Escuela Ing Bertre,4128
Tucumán,Escuela Manuel Savio,Tucumán,Escuela L Blanco,4128
Tucumán,Escuela Manuel Savio,Tucumán,Escuela Malvinas,4128
Tucumán,Escuela Manuel Savio,Tucumán,Escuela Manuel Savio,4128
Tucumán,Escuela Manuel Savio,Tucumán,La Bolsa,4128
Tucumán,Escuela Manuel Savio,Tucumán,La Capilla,4128
Tucumán,Escuela Manuel Savio,Tucumán,Las Moreras,4128
Tucumán,Escuela Manuel Savio,Tucumán,Lules,4128
Tucumán,Escuela Manuel Savio,Tucumán,Mercedes,4128
Tucumán,Escuela Manuel Savio,Tucumán,Potrero de las Tablas,4128
Tucumán,Escuela Manuel Savio,Tucumán,Ruta Nacional 157,4128
Tucumán,Escuela Manuel Savio,Tucumán,Ruta Nacional 38,4128
Tucumán,Escuela Manuel Savio,Tucumán,Ruta Provincial 301,4128
Tucumán,Escuela Manuel Savio,Tucumán,Ruta Provincial 338,4128
Tucumán,Escuela Manuel Savio,Tucumán,Ruta Provincial 380,4128
Tucumán,Escuela Manuel Savio,Tucumán,San Jose de Lules,4128
Tucumán,Escuela Manuel Savio,Salta,Santa Victoria,4128
Tucumán,Escuela Manuela Pedraza,Tucumán,Abra Baya,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,Abra de la Picaza,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,Abra de Yareta,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,Abra del Infiernillo,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,Aguada,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,Alisos,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,Alto Cazadera,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,Alto de los Reales,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,Alto del Huascho,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,Alto del Lampazo,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,Alto los Cardones,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,Amaicha del Valle,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,Ampimpa,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,Antiguo Quilmes,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,Banda,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,Campo Blanco,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,Campo de las Gallinas,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,Campo de los Cardones,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,Campo de los Chañares,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,Campo Zauzal,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,Carapunco,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,Casa de Campo,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,Casa de Zinc,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,Casas Viejas,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,Cienaguita,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,Corral Blanco,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,Corral Grande,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,El Antigal,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,El Arqueal,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,El Carmen,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,El Casial,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,El Casialito,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,El Espinal,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,El Infiernillo,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,El Lamedero,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,El Lamparazo,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,El Molle,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,El Molle Viejo,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,El Pabellon,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,El Payanal,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,El Potrerillo,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,El Pozo,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,El Remate,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,El Toro,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,Escuela 213,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,Escuela 217,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,Escuela 22,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,Escuela 23,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,Escuela 28,4137
Tucumán,Escuela Manuela Pedraza,Tucumán,Escuela 325,4137
Tucumán,Escuela Mariano Salas,Tucumán,Anta Chica,4187
Tucumán,Escuela Mariano Salas,Santiago del Estero,Arenales,4187
Tucumán,Escuela Mariano Salas,Santiago del Estero,Bobadal,4187
Tucumán,Escuela Mariano Salas,Tucumán,Ceja Pozo,4187
Tucumán,Escuela Mariano Salas,Tucumán,El Arbolito,4187
Tucumán,Escuela Mariano Salas,Santiago del Estero,El Arenal,4187
Tucumán,Escuela Mariano Salas,Tucumán,El Bachi,4187
Tucumán,Escuela Mariano Salas,Santiago del Estero,El Bobadal,4187
Tucumán,Escuela Mariano Salas,Santiago del Estero,El Cambiado,4187
Tucumán,Escuela Mariano Salas,Santiago del Estero,El Durazno,4187
Tucumán,Escuela Mariano Salas,Santiago del Estero,El Gramillar,4187
Tucumán,Escuela Mariano Salas,Tucumán,El Palomar,4187
Tucumán,Escuela Mariano Salas,Tucumán,El Puesto del Medio,4187
Tucumán,Escuela Mariano Salas,Santiago del Estero,Ensenada,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 112,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 118,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 149,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 150,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 152,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 166,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 167,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 173,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 177,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 205,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 208,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 211,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 242,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 246,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 250,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 262,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 275,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 276,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 278,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 292,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 30,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 310,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 313,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 314,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 326,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 331,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 339,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 34,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 344,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 347,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 353,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 366,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 368,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 369,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 375,4187
Tucumán,Escuela Mariano Salas,Tucumán,Escuela 386,4187
Tucumán,Escuela Mario Bravo,Tucumán,Batiruana,4162
Tucumán,Escuela Mario Bravo,Tucumán,Boca de la Quebrada,4162
Tucumán,Escuela Mario Bravo,Tucumán,Cajas Viejas,4162
Tucumán,Escuela Mario Bravo,Tucumán,Casa Vieja,4162
Tucumán,Escuela Mario Bravo,Tucumán,El Colcolar,4162
Tucumán,Escuela Mario Bravo,Tucumán,El Duraznito,4162
Tucumán,Escuela Mario Bravo,Tucumán,El Jardin,4162
Tucumán,Escuela Mario Bravo,Tucumán,El Pila,4162
Tucumán,Escuela Mario Bravo,Tucumán,El Porvenir,4162
Tucumán,Escuela Mario Bravo,Tucumán,Escuela 125,4162
Tucumán,Escuela Mario Bravo,Tucumán,Escuela 159,4162
Tucumán,Escuela Mario Bravo,Tucumán,Escuela 188,4162
Tucumán,Escuela Mario Bravo,Tucumán,Escuela 24,4162
Tucumán,Escuela Mario Bravo,Tucumán,Escuela 244,4162
Tucumán,Escuela Mario Bravo,Tucumán,Escuela 25,4162
Tucumán,Escuela Mario Bravo,Tucumán,Escuela 282,4162
Tucumán,Escuela Mario Bravo,Tucumán,Escuela 294,4162
Tucumán,Escuela Mario Bravo,Tucumán,Escuela 355,4162
Tucumán,Escuela Mario Bravo,Tucumán,Escuela 363,4162
Tucumán,Escuela Mario Bravo,Tucumán,Escuela 73,4162
Tucumán,Escuela Mario Bravo,Tucumán,Escuela 89,4162
Tucumán,Escuela Mario Bravo,Tucumán,Escuela Joaquin V Gonzalez,4162
Tucumán,Escuela Mario Bravo,Tucumán,Escuela Mario Bravo,4162
Tucumán,Escuela Mario Bravo,Tucumán,Escuela Olegario Andrade,4162
Tucumán,Escuela Mario Bravo,Tucumán,Escuela Pedro Medrano,4162
Tucumán,Escuela Mario Bravo,Tucumán,Huacra,4162
Tucumán,Escuela Mario Bravo,Tucumán,Huasa Pampa Sur,4162
Tucumán,Escuela Mario Bravo,Tucumán,Kilometro 1402,4162
Tucumán,Escuela Mario Bravo,Tucumán,Kilometro 1412,4162
Tucumán,Escuela Mario Bravo,Tucumán,Kilometro 1438,4162
Tucumán,Escuela Mario Bravo,Tucumán,Kilometro 19,4162
Tucumán,Escuela Mario Bravo,Tucumán,La Cocha,4162
Tucumán,Escuela Mario Bravo,Tucumán,La Huerta,4162
Tucumán,Escuela Mario Bravo,Tucumán,La Salvacion,4162
Tucumán,Escuela Mario Bravo,Tucumán,Las Cejas,4162
Tucumán,Escuela Mario Bravo,Tucumán,Los Mistoles,4162
Tucumán,Escuela Mario Bravo,Tucumán,Los Pizarro,4162
Tucumán,Escuela Mario Bravo,Tucumán,Mistol,4162
Tucumán,Escuela Mario Bravo,Tucumán,Monte Grande,4162
Tucumán,Escuela Mario Bravo,Tucumán,Monte Redomon,4162
Tucumán,Escuela Mario Bravo,Tucumán,Monte Redondo,4162
Tucumán,Escuela Mario Bravo,Tucumán,Ponzacon,4162
Tucumán,Escuela Mario Bravo,Tucumán,Potrerillos,4162
Tucumán,Escuela Mario Bravo,Tucumán,Pozo Cavado,4162
Tucumán,Escuela Mario Bravo,Tucumán,Puesto los Robles,4162
Tucumán,Escuela Mario Bravo,Tucumán,Retiro,4162
Tucumán,Escuela Mario Bravo,Tucumán,Ruta Nacional 38,4162
Tucumán,Escuela Mario Bravo,Tucumán,Ruta Nacional 64,4162
Tucumán,Escuela Mario Bravo,Tucumán,Ruta Provincial 334,4162
Tucumán,Escuela Mario Bravo,Tucumán,San Ignacio,4162
Tucumán,Escuela Matienzo,Tucumán,Buena Vista,4172
Tucumán,Escuela Matienzo,Tucumán,Campo Volante,4172
Tucumán,Escuela Matienzo,Tucumán,Castillas,4172
Tucumán,Escuela Matienzo,Tucumán,Chilcar,4172
Tucumán,Escuela Matienzo,Tucumán,El Chilcar,4172
Tucumán,Escuela Matienzo,Tucumán,El Jardin,4172
Tucumán,Escuela Matienzo,Tucumán,El Polear,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 116,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 126,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 129,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 131,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 133,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 134,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 15,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 16,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 162,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 183,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 193,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 198,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 199,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 20,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 201,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 203,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 237,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 241,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 266,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 269,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 286,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 297,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 317,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 322,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 332,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 345,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 36,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 391,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 41,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 43,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 55,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 68,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 84,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 93,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 94,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 95,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 97,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela 99,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela Agueda de Posse,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela Araoz Alfaro,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela Cnel Geronimo Helguera,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela Cornelio Saavedra,4172
Tucumán,Escuela Matienzo,Tucumán,Escuela Gomez,4172
Tucumán,Escuela Mercedes Pacheco,Tucumán,Barrio Belgrano,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Barrio Textil,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Calera de Chirimayo,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Campo Solco los Cochamolles,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Carreta Quemada,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Cochamolle,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Concepcion,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Cuesta de Chilca,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,El Potrero,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Escuela 115,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Escuela 118,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Escuela 168,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Escuela 17,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Escuela 18,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Escuela 186,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Escuela 19,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Escuela 234,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Escuela 239,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Escuela 268,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Escuela 365,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Escuela 387,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Escuela 6,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Escuela 65,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Escuela 85,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Escuela Almirante Brown,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Escuela Florencio Varela,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Escuela Gregoria Lamadrid,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Escuela Manuel Domingo Bassail,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Escuela Mercedes Pacheco,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Iltico,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Ingenio la Corona,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Ischillon,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Kilometro 66,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Las Cuevas,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Las Pavas,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Lescano,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Los Vega,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Membrillo,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Muyo,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Piedra Grande,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Saladillo,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Saladillo,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,San Carlos,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,San Jose,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Villa Alvear,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Villa Devoto,4146
Tucumán,Escuela Mercedes Pacheco,Tucumán,Yunca Suma,4146
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Agua Negra,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Aguadita,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Alta Gracia de Villa Burruyacu,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Aserradero,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Barrio Diagonal,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Barrio Rivadavia,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Cañada Honda,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Cañada Larga,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Chorrillos,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Colonia los Hills,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Colonia San Ramon,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Colonia Sarmiento,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Cuchillas,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,El Mutul,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,El Timbo,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Embalse el Cadillal,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Escuela 107,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Escuela 163,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Escuela 164,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Escuela 210,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Escuela 215,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Escuela 218,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Escuela 219,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Escuela 255,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Escuela 256,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Escuela 299,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Escuela 300 la Picada,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Escuela 350,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Escuela 393,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Escuela 48,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Escuela 59,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Escuela 70,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Escuela Capitan Gaspar de Medi,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Escuela Ee Uu,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Escuela Fortunata Garcia,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Escuela Miguel Azcuenaga,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Escuela Miguel Cervantes,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Escuela Ramon Carrillo,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Estacion Experimental Agricola,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Estacion Superior Agricola,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Granja Modelo,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,La Aguadita,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,La Aguadita,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,La Cienaga,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,La Puerta,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Las Salinas,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Las Talitas,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Las Trancas Tranquitas,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Leo Huasi,4101
Tucumán,Escuela Miguel Azcuenaga,Tucumán,Los Hilos,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Agua Negra,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Aguadita,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Alta Gracia de Villa Burruyacu,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Aserradero,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Barrio Diagonal,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Barrio Rivadavia,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Cañada Honda,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Cañada Larga,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Chorrillos,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Colonia los Hills,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Colonia San Ramon,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Colonia Sarmiento,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Cuchillas,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,El Mutul,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,El Timbo,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Embalse el Cadillal,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Escuela 107,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Escuela 163,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Escuela 164,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Escuela 210,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Escuela 215,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Escuela 218,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Escuela 219,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Escuela 255,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Escuela 256,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Escuela 299,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Escuela 300 la Picada,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Escuela 350,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Escuela 393,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Escuela 48,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Escuela 59,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Escuela 70,4101
Tucumán,Escuela Miguel Cervantes,Tucumán,Escuela Capitan Gaspar de Medi,4101
