id_provincia;nombre_provincia;id_depto;nombre_depto;id_localidad;nombre_local;cp
11;LA PAMPA;288;CATRILO;32875;LONQUIMAY;
11;LA PAMPA;288;CATRILO;32876;PUEBLO QUINTANA;
11;LA PAMPA;288;CATRILO;32877;QUINTANA;
11;LA PAMPA;288;CATRILO;32878;SAN ANDRES;
11;LA PAMPA;288;CATRILO;32879;SAN EDUARDO;
11;LA PAMPA;288;CATRILO;32880;SAN JOAQUIN;
11;LA PAMPA;288;CATRILO;32881;SAN JOSE;
11;LA PAMPA;288;CATRILO;32882;SAN JUAN;
11;LA PAMPA;288;CATRILO;32883;SAN JUSTO;
11;LA PAMPA;288;CATRILO;32884;SAN MANUEL;
11;LA PAMPA;288;CATRILO;32885;SAN PEDRO;
11;LA PAMPA;288;CATRILO;32886;URIBURU;
11;LA PAMPA;289;CHALILEO;9947;ARBOL SOLO;
11;LA PAMPA;289;CHALILEO;9948;BUTALO;
11;LA PAMPA;289;CHALILEO;9949;CHICALCO;
11;LA PAMPA;289;CHALILEO;9950;COLONIA LA PASTORIL;
11;LA PAMPA;289;CHALILEO;9951;CURRU MAHUIDA;
11;LA PAMPA;289;CHALILEO;9952;EL CENTINELA;
11;LA PAMPA;289;CHALILEO;9953;EMILIO MITRE;
11;LA PAMPA;289;CHALILEO;9954;LA ESPERANZA;
11;LA PAMPA;289;CHALILEO;9955;LA PRIMAVERA;
11;LA PAMPA;289;CHALILEO;9956;LA PUÑALADA;
11;LA PAMPA;289;CHALILEO;9957;LA RAZON SANTA ISABEL;
11;LA PAMPA;289;CHALILEO;9958;LA SOLEDAD;
11;LA PAMPA;289;CHALILEO;9959;LOS TAJAMARES;
11;LA PAMPA;289;CHALILEO;9960;LOS TURCOS;
11;LA PAMPA;289;CHALILEO;9961;MEDANOS NEGROS;
11;LA PAMPA;289;CHALILEO;9962;PASO DE LOS ALGARROBOS;
11;LA PAMPA;289;CHALILEO;9963;PASO DE LOS PUNTANOS;
11;LA PAMPA;289;CHALILEO;9964;PASO LA RAZON;
11;LA PAMPA;289;CHALILEO;9965;SAN FRANCISCO DE LA RAMADA;
11;LA PAMPA;289;CHALILEO;9966;SANTA ISABEL;
11;LA PAMPA;289;CHALILEO;9967;VISTA ALEGRE;
11;LA PAMPA;289;CHALILEO;32887;ARBOL SOLO;
11;LA PAMPA;289;CHALILEO;32888;BUTALO;
11;LA PAMPA;289;CHALILEO;32889;CHICALCO;
11;LA PAMPA;289;CHALILEO;32890;COLONIA LA PASTORIL;
11;LA PAMPA;289;CHALILEO;32891;CURRU MAHUIDA;
11;LA PAMPA;289;CHALILEO;32892;EL CENTINELA;
11;LA PAMPA;289;CHALILEO;32893;EMILIO MITRE;
11;LA PAMPA;289;CHALILEO;32894;LA ESPERANZA;
11;LA PAMPA;289;CHALILEO;32895;LA PRIMAVERA;
11;LA PAMPA;289;CHALILEO;32896;LA PUÑALADA;
11;LA PAMPA;289;CHALILEO;32897;LA RAZON SANTA ISABEL;
11;LA PAMPA;289;CHALILEO;32898;LA SOLEDAD;
11;LA PAMPA;289;CHALILEO;32899;LOS TAJAMARES;
11;LA PAMPA;289;CHALILEO;32900;LOS TURCOS;
11;LA PAMPA;289;CHALILEO;32901;MEDANOS NEGROS;
11;LA PAMPA;289;CHALILEO;32902;PASO DE LOS ALGARROBOS;
11;LA PAMPA;289;CHALILEO;32903;PASO DE LOS PUNTANOS;
11;LA PAMPA;289;CHALILEO;32904;PASO LA RAZON;
11;LA PAMPA;289;CHALILEO;32905;SAN FRANCISCO DE LA RAMADA;
11;LA PAMPA;289;CHALILEO;32906;SANTA ISABEL;
11;LA PAMPA;289;CHALILEO;32907;VISTA ALEGRE;
11;LA PAMPA;290;CHAPALEUFU;9968;AGUAS BUENAS;
11;LA PAMPA;290;CHAPALEUFU;9969;BERNARDO LARROUDE;
11;LA PAMPA;290;CHAPALEUFU;9970;CEBALLOS;
11;LA PAMPA;290;CHAPALEUFU;9971;CHACRA LA CASILDA;
11;LA PAMPA;290;CHAPALEUFU;9972;CHACRA LA MAGDALENA;
11;LA PAMPA;290;CHAPALEUFU;9973;COLONIA DENEVI;
11;LA PAMPA;290;CHAPALEUFU;9974;COLONIA LAS MERCEDES;
11;LA PAMPA;290;CHAPALEUFU;9975;COLONIA TRENQUENDA;
11;LA PAMPA;290;CHAPALEUFU;9976;COLONIA TREQUEN;
11;LA PAMPA;290;CHAPALEUFU;9977;CORONEL HILARIO LAGOS;
11;LA PAMPA;290;CHAPALEUFU;9978;EL ANTOJO;
11;LA PAMPA;290;CHAPALEUFU;9979;EL PORVENIR;
11;LA PAMPA;290;CHAPALEUFU;9980;EL RECREO;
11;LA PAMPA;290;CHAPALEUFU;9981;ESTANCIA LA LUCHA;
11;LA PAMPA;290;CHAPALEUFU;9982;ESTANCIA LA PAMPEANA;
11;LA PAMPA;290;CHAPALEUFU;9983;ESTANCIA LA VOLUNTAD;
11;LA PAMPA;290;CHAPALEUFU;9984;GALLINAO;
11;LA PAMPA;290;CHAPALEUFU;9985;INTENDENTE ALVEAR;
11;LA PAMPA;290;CHAPALEUFU;9986;LA CASILDA;
11;LA PAMPA;290;CHAPALEUFU;9987;LA ENERGIA;
11;LA PAMPA;290;CHAPALEUFU;9988;LA ESPERANZA VERTIZ;
11;LA PAMPA;290;CHAPALEUFU;9989;LA INVERNADA;
11;LA PAMPA;290;CHAPALEUFU;9990;LA JUANITA;
11;LA PAMPA;290;CHAPALEUFU;9991;LA LUCHA;
11;LA PAMPA;290;CHAPALEUFU;9992;LA MAGDALENA;
11;LA PAMPA;290;CHAPALEUFU;9993;LA MARIA VERTIZ;
11;LA PAMPA;290;CHAPALEUFU;9994;LA PAMPEANA;
11;LA PAMPA;290;CHAPALEUFU;9995;LA PAULINA;
11;LA PAMPA;290;CHAPALEUFU;9996;LA PRADERA;
11;LA PAMPA;290;CHAPALEUFU;9997;LA VICTORIA;
11;LA PAMPA;290;CHAPALEUFU;9998;LAS DELICIAS;
11;LA PAMPA;290;CHAPALEUFU;9999;MALVINAS ARGENTINAS;
11;LA PAMPA;290;CHAPALEUFU;10000;MARIANO MIRO;
11;LA PAMPA;290;CHAPALEUFU;10001;PUEBLO ALASSA;
11;LA PAMPA;290;CHAPALEUFU;10002;RAMON SEGUNDO;
11;LA PAMPA;290;CHAPALEUFU;10003;SAN HILARIO;
11;LA PAMPA;290;CHAPALEUFU;10004;SAN JOSE;
11;LA PAMPA;290;CHAPALEUFU;10005;SAN URBANO;
11;LA PAMPA;290;CHAPALEUFU;10006;SANTA AURELIA;
11;LA PAMPA;290;CHAPALEUFU;10007;SANTA FELICITAS;
11;LA PAMPA;290;CHAPALEUFU;10008;SARAH;
11;LA PAMPA;290;CHAPALEUFU;10009;TRES LAGUNAS;
11;LA PAMPA;290;CHAPALEUFU;10010;VERTIZ;
11;LA PAMPA;290;CHAPALEUFU;10011;ZONA RURAL DE VERTIZ;
11;LA PAMPA;290;CHAPALEUFU;32908;AGUAS BUENAS;
11;LA PAMPA;290;CHAPALEUFU;32909;BERNARDO LARROUDE;
11;LA PAMPA;290;CHAPALEUFU;32910;CEBALLOS;
11;LA PAMPA;290;CHAPALEUFU;32911;CHACRA LA CASILDA;
11;LA PAMPA;290;CHAPALEUFU;32912;CHACRA LA MAGDALENA;
11;LA PAMPA;290;CHAPALEUFU;32913;COLONIA DENEVI;
11;LA PAMPA;290;CHAPALEUFU;32914;COLONIA LAS MERCEDES;
11;LA PAMPA;290;CHAPALEUFU;32915;COLONIA TRENQUENDA;
11;LA PAMPA;290;CHAPALEUFU;32916;COLONIA TREQUEN;
11;LA PAMPA;290;CHAPALEUFU;32917;CORONEL HILARIO LAGOS;
11;LA PAMPA;290;CHAPALEUFU;32918;EL ANTOJO;
11;LA PAMPA;290;CHAPALEUFU;32919;EL PORVENIR;
11;LA PAMPA;290;CHAPALEUFU;32920;EL RECREO;
11;LA PAMPA;290;CHAPALEUFU;32921;ESTANCIA LA LUCHA;
11;LA PAMPA;290;CHAPALEUFU;32922;ESTANCIA LA PAMPEANA;
11;LA PAMPA;290;CHAPALEUFU;32923;ESTANCIA LA VOLUNTAD;
11;LA PAMPA;290;CHAPALEUFU;32924;GALLINAO;
11;LA PAMPA;290;CHAPALEUFU;32925;INTENDENTE ALVEAR;
11;LA PAMPA;290;CHAPALEUFU;32926;LA CASILDA;
11;LA PAMPA;290;CHAPALEUFU;32927;LA ENERGIA;
11;LA PAMPA;290;CHAPALEUFU;32928;LA ESPERANZA VERTIZ;
11;LA PAMPA;290;CHAPALEUFU;32929;LA INVERNADA;
11;LA PAMPA;290;CHAPALEUFU;32930;LA JUANITA;
11;LA PAMPA;290;CHAPALEUFU;32931;LA LUCHA;
11;LA PAMPA;290;CHAPALEUFU;32932;LA MAGDALENA;
11;LA PAMPA;290;CHAPALEUFU;32933;LA MARIA VERTIZ;
11;LA PAMPA;290;CHAPALEUFU;32934;LA PAMPEANA;
11;LA PAMPA;290;CHAPALEUFU;32935;LA PAULINA;
11;LA PAMPA;290;CHAPALEUFU;32936;LA PRADERA;
11;LA PAMPA;290;CHAPALEUFU;32937;LA VICTORIA;
11;LA PAMPA;290;CHAPALEUFU;32938;LAS DELICIAS;
11;LA PAMPA;290;CHAPALEUFU;32939;MALVINAS ARGENTINAS;
11;LA PAMPA;290;CHAPALEUFU;32940;MARIANO MIRO;
11;LA PAMPA;290;CHAPALEUFU;32941;PUEBLO ALASSA;
11;LA PAMPA;290;CHAPALEUFU;32942;RAMON SEGUNDO;
11;LA PAMPA;290;CHAPALEUFU;32943;SAN HILARIO;
11;LA PAMPA;290;CHAPALEUFU;32944;SAN JOSE;
11;LA PAMPA;290;CHAPALEUFU;32945;SAN URBANO;
11;LA PAMPA;290;CHAPALEUFU;32946;SANTA AURELIA;
11;LA PAMPA;290;CHAPALEUFU;32947;SANTA FELICITAS;
11;LA PAMPA;290;CHAPALEUFU;32948;SARAH;
11;LA PAMPA;290;CHAPALEUFU;32949;TRES LAGUNAS;
11;LA PAMPA;290;CHAPALEUFU;32950;VERTIZ;
11;LA PAMPA;290;CHAPALEUFU;32951;ZONA RURAL DE VERTIZ;
11;LA PAMPA;291;CHICAL CO;10012;AGUA DE TORRE;
11;LA PAMPA;291;CHICAL CO;10013;ALGARROBO DEL AGUILA;
11;LA PAMPA;291;CHICAL CO;10014;ESTABLECIMIENTO EL CENTINELA;
11;LA PAMPA;291;CHICAL CO;10015;LA HUMADA;
11;LA PAMPA;291;CHICAL CO;10016;LA IMARRA;
11;LA PAMPA;291;CHICAL CO;10017;LA VEINTITRES;
11;LA PAMPA;291;CHICAL CO;32952;AGUA DE TORRE;
11;LA PAMPA;291;CHICAL CO;32953;ALGARROBO DEL AGUILA;
11;LA PAMPA;291;CHICAL CO;32954;ESTABLECIMIENTO EL CENTINELA;
11;LA PAMPA;291;CHICAL CO;32955;LA HUMADA;
11;LA PAMPA;291;CHICAL CO;32956;LA IMARRA;
11;LA PAMPA;291;CHICAL CO;32957;LA VEINTITRES;
11;LA PAMPA;292;CONHELO;10018;BOEUF;
11;LA PAMPA;292;CONHELO;10019;CAMPO CARETTO;
11;LA PAMPA;292;CONHELO;10020;CAMPO MOISES SECCION 1A;
11;LA PAMPA;292;CONHELO;10021;CAMPO PICO;
11;LA PAMPA;292;CONHELO;10022;CHACRA 16;
11;LA PAMPA;292;CONHELO;10023;COLONIA EL DESTINO;
11;LA PAMPA;292;CONHELO;10024;COLONIA ESPIGA DE ORO;
11;LA PAMPA;292;CONHELO;10025;COLONIA LA PAZ;
11;LA PAMPA;292;CONHELO;10026;COLONIA SAN FELIPE;
11;LA PAMPA;292;CONHELO;10027;COLONIA SAN LORENZO;
11;LA PAMPA;292;CONHELO;10028;COLONIA SANTA ELENA;
11;LA PAMPA;292;CONHELO;10029;COLONIAS DRYSDALE;
11;LA PAMPA;292;CONHELO;10030;COLONIAS MURRAY;
11;LA PAMPA;292;CONHELO;10031;CONHELO;
11;LA PAMPA;292;CONHELO;10032;EDUARDO CASTEX;
11;LA PAMPA;292;CONHELO;10033;EL DESTINO;
11;LA PAMPA;292;CONHELO;10034;EL FURLONG;
11;LA PAMPA;292;CONHELO;10035;EL GUANACO;
11;LA PAMPA;292;CONHELO;10036;EL PELUDO;
11;LA PAMPA;292;CONHELO;10037;KILOMETRO 619;
11;LA PAMPA;292;CONHELO;10038;LA DELFINA;
11;LA PAMPA;292;CONHELO;10039;LAS CHACRAS;
11;LA PAMPA;292;CONHELO;10040;LOO CO;
11;LA PAMPA;292;CONHELO;10041;LOTE 12;
11;LA PAMPA;292;CONHELO;10042;LOTE 13 ESCUELA 173;
11;LA PAMPA;292;CONHELO;10043;LOTE 17 ESCUELA 95;
11;LA PAMPA;292;CONHELO;10044;LOTE 2 ESCUELA 185;
11;LA PAMPA;292;CONHELO;10045;LOTE 20 LA CARLOTA;
11;LA PAMPA;292;CONHELO;10046;LOTE 21 COLONIA SANTA ELENA;
11;LA PAMPA;292;CONHELO;10047;LOTE 23 ESCUELA 221;
11;LA PAMPA;292;CONHELO;10048;LOTE 24 SECCION 1A;
11;LA PAMPA;292;CONHELO;10049;LOTE 25 CONHELO;
11;LA PAMPA;292;CONHELO;10050;LOTE 25 ESCUELA 146;
11;LA PAMPA;292;CONHELO;10051;LOTE 8 ESCUELA 184;
11;LA PAMPA;292;CONHELO;10052;MAURICIO MAYER;
11;LA PAMPA;292;CONHELO;10053;MONTE NIEVAS;
11;LA PAMPA;292;CONHELO;10054;NICOLAS VERA;
11;LA PAMPA;292;CONHELO;10055;RUCANELO;
11;LA PAMPA;292;CONHELO;10056;SAN JOSE;
11;LA PAMPA;292;CONHELO;10057;SAN RAMON;
11;LA PAMPA;292;CONHELO;10058;SECCION PRIMERA CONHELLO;
11;LA PAMPA;292;CONHELO;10059;TTE GRAL EMILIO MITRE;
11;LA PAMPA;292;CONHELO;10060;WINIFREDA;
11;LA PAMPA;292;CONHELO;10061;ZONA RURAL  METILEO;
11;LA PAMPA;292;CONHELO;10062;ZONA URBANA NORTE;
11;LA PAMPA;292;CONHELO;32958;BOEUF;
11;LA PAMPA;292;CONHELO;32959;CAMPO CARETTO;
11;LA PAMPA;292;CONHELO;32960;CAMPO MOISES SECCION 1A;
11;LA PAMPA;292;CONHELO;32961;CAMPO PICO;
11;LA PAMPA;292;CONHELO;32962;CHACRA 16;
11;LA PAMPA;292;CONHELO;32963;COLONIA EL DESTINO;
11;LA PAMPA;292;CONHELO;32964;COLONIA ESPIGA DE ORO;
11;LA PAMPA;292;CONHELO;32965;COLONIA LA PAZ;
11;LA PAMPA;292;CONHELO;32966;COLONIA SAN FELIPE;
11;LA PAMPA;292;CONHELO;32967;COLONIA SAN LORENZO;
11;LA PAMPA;292;CONHELO;32968;COLONIA SANTA ELENA;
11;LA PAMPA;292;CONHELO;32969;COLONIAS DRYSDALE;
11;LA PAMPA;292;CONHELO;32970;COLONIAS MURRAY;
11;LA PAMPA;292;CONHELO;32971;CONHELO;
11;LA PAMPA;292;CONHELO;32972;EDUARDO CASTEX;
11;LA PAMPA;292;CONHELO;32973;EL DESTINO;
11;LA PAMPA;292;CONHELO;32974;EL DESTINO;
11;LA PAMPA;292;CONHELO;32975;EL FURLONG;
11;LA PAMPA;292;CONHELO;32976;EL GUANACO;
11;LA PAMPA;292;CONHELO;32977;EL PELUDO;
11;LA PAMPA;292;CONHELO;32978;KILOMETRO 619;
11;LA PAMPA;292;CONHELO;32979;LA DELFINA;
11;LA PAMPA;292;CONHELO;32980;LAS CHACRAS;
11;LA PAMPA;292;CONHELO;32981;LOO CO;
11;LA PAMPA;292;CONHELO;32982;LOTE 12;
11;LA PAMPA;292;CONHELO;32983;LOTE 13 ESCUELA 173;
11;LA PAMPA;292;CONHELO;32984;LOTE 17 ESCUELA 95;
11;LA PAMPA;292;CONHELO;32985;LOTE 2 ESCUELA 185;
11;LA PAMPA;292;CONHELO;32986;LOTE 20 LA CARLOTA;
11;LA PAMPA;292;CONHELO;32987;LOTE 21 COLONIA SANTA ELENA;
11;LA PAMPA;292;CONHELO;32988;LOTE 23 ESCUELA 221;
11;LA PAMPA;292;CONHELO;32989;LOTE 24 SECCION 1A;
11;LA PAMPA;292;CONHELO;32990;LOTE 25 CONHELO;
11;LA PAMPA;292;CONHELO;32991;LOTE 25 ESCUELA 146;
11;LA PAMPA;292;CONHELO;32992;LOTE 8 ESCUELA 184;
11;LA PAMPA;292;CONHELO;32993;MAURICIO MAYER;
11;LA PAMPA;292;CONHELO;32994;MONTE NIEVAS;
11;LA PAMPA;292;CONHELO;32995;NICOLAS VERA;
11;LA PAMPA;292;CONHELO;32996;RUCANELO;
11;LA PAMPA;292;CONHELO;32997;SAN JOSE;
11;LA PAMPA;292;CONHELO;32998;SAN RAMON;
11;LA PAMPA;292;CONHELO;32999;SECCION PRIMERA CONHELLO;
11;LA PAMPA;292;CONHELO;33000;TTE GRAL EMILIO MITRE;
11;LA PAMPA;292;CONHELO;33001;WINIFREDA;
11;LA PAMPA;292;CONHELO;33002;ZONA RURAL  METILEO;
11;LA PAMPA;292;CONHELO;33003;ZONA URBANA NORTE;
11;LA PAMPA;293;CURACO;10063;CERRO DEL AIGRE;
11;LA PAMPA;293;CURACO;10064;EL DIEZ;
11;LA PAMPA;293;CURACO;10065;EL DIEZ Y SIETE;
11;LA PAMPA;293;CURACO;10066;EL NUEVE;
11;LA PAMPA;293;CURACO;10067;EL TARTAGAL;
11;LA PAMPA;293;CURACO;10068;EL TRECE;
11;LA PAMPA;293;CURACO;10069;EL UNO;
11;LA PAMPA;293;CURACO;10070;EUSKADI;
11;LA PAMPA;293;CURACO;10071;GOBERNADOR DUVAL;
11;LA PAMPA;293;CURACO;10072;LA CHITA PUELCHES;
11;LA PAMPA;293;CURACO;10073;LA CLELIA;
11;LA PAMPA;293;CURACO;10074;LA JAPONESA;
11;LA PAMPA;293;CURACO;10075;LA LIMPIA;
11;LA PAMPA;293;CURACO;10076;LA REFORMA VIEJA;
11;LA PAMPA;293;CURACO;10077;LEGASA;
11;LA PAMPA;293;CURACO;10078;MINERALES DE LA PAMPA;
11;LA PAMPA;293;CURACO;10079;PUELCHES;
11;LA PAMPA;293;CURACO;10080;SAN ROBERTO;
11;LA PAMPA;293;CURACO;33004;CERRO DEL AIGRE;
11;LA PAMPA;293;CURACO;33005;EL DIEZ;
11;LA PAMPA;293;CURACO;33006;EL DIEZ Y SIETE;
11;LA PAMPA;293;CURACO;33007;EL NUEVE;
11;LA PAMPA;293;CURACO;33008;EL TARTAGAL;
11;LA PAMPA;293;CURACO;33009;EL TRECE;
11;LA PAMPA;293;CURACO;33010;EL UNO;
11;LA PAMPA;293;CURACO;33011;EUSKADI;
11;LA PAMPA;293;CURACO;33012;GOBERNADOR DUVAL;
11;LA PAMPA;293;CURACO;33013;LA CHITA PUELCHES;
11;LA PAMPA;293;CURACO;33014;LA CLELIA;
11;LA PAMPA;293;CURACO;33015;LA JAPONESA;
11;LA PAMPA;293;CURACO;33016;LA LIMPIA;
11;LA PAMPA;293;CURACO;33017;LA REFORMA VIEJA;
11;LA PAMPA;293;CURACO;33018;LEGASA;
11;LA PAMPA;293;CURACO;33019;MINERALES DE LA PAMPA;
11;LA PAMPA;293;CURACO;33020;PUELCHES;
11;LA PAMPA;293;CURACO;33021;SAN ROBERTO;
11;LA PAMPA;294;GUATRACHE;10081;ALPACHIRI;
11;LA PAMPA;294;GUATRACHE;10082;CAMPO DE LOS TOROS;
11;LA PAMPA;294;GUATRACHE;10083;CAMPO LA FLORIDA;
11;LA PAMPA;294;GUATRACHE;10084;CAMPO URDANIZ;
11;LA PAMPA;294;GUATRACHE;10085;COLONIA ANASAGASTI;
11;LA PAMPA;294;GUATRACHE;10086;COLONIA LA CHISPA;
11;LA PAMPA;294;GUATRACHE;10087;COLONIA LA ESPERANZA;
11;LA PAMPA;294;GUATRACHE;10088;COLONIA LAS VIZCACHERAS;
11;LA PAMPA;294;GUATRACHE;10089;COLONIA LOS TOROS;
11;LA PAMPA;294;GUATRACHE;10090;COLONIA LUNA;
11;LA PAMPA;294;GUATRACHE;10091;COLONIA SANTA ANA;
11;LA PAMPA;294;GUATRACHE;10092;COLONIA SANTA TERESA;
11;LA PAMPA;294;GUATRACHE;10093;CONA LAUQUEN;
11;LA PAMPA;294;GUATRACHE;10094;EL PUMA;
11;LA PAMPA;294;GUATRACHE;10095;GRAL MANUEL CAMPOS;
11;LA PAMPA;294;GUATRACHE;10096;GUATRACHE;
11;LA PAMPA;294;GUATRACHE;10097;LA ELVA;
11;LA PAMPA;294;GUATRACHE;10098;LA MARIA ELENA;
11;LA PAMPA;294;GUATRACHE;10099;LA MARIA ROSA;
11;LA PAMPA;294;GUATRACHE;10100;LA NUEVA;
11;LA PAMPA;294;GUATRACHE;10101;LA PIEDAD;
11;LA PAMPA;294;GUATRACHE;10102;LA TORERA;
11;LA PAMPA;294;GUATRACHE;10103;LAS QUINTAS;
11;LA PAMPA;294;GUATRACHE;10104;LOS TOROS;
11;LA PAMPA;294;GUATRACHE;10105;LUNA;
11;LA PAMPA;294;GUATRACHE;10106;MONTE RALO;
11;LA PAMPA;294;GUATRACHE;10107;PERU;
11;LA PAMPA;294;GUATRACHE;10108;PICHE CONA LAUQUEN;
11;LA PAMPA;294;GUATRACHE;10109;REMECO;
11;LA PAMPA;294;GUATRACHE;10110;SALINAS MARI MANUEL;
11;LA PAMPA;294;GUATRACHE;10111;SAN MIGUEL;
11;LA PAMPA;294;GUATRACHE;10112;SANTA ANA;
11;LA PAMPA;294;GUATRACHE;33022;ALPACHIRI;
11;LA PAMPA;294;GUATRACHE;33023;CAMPO DE LOS TOROS;
11;LA PAMPA;294;GUATRACHE;33024;CAMPO LA FLORIDA;
11;LA PAMPA;294;GUATRACHE;33025;CAMPO URDANIZ;
11;LA PAMPA;294;GUATRACHE;33026;COLONIA ANASAGASTI;
11;LA PAMPA;294;GUATRACHE;33027;COLONIA LA CHISPA;
11;LA PAMPA;294;GUATRACHE;33028;COLONIA LA ESPERANZA;
11;LA PAMPA;294;GUATRACHE;33029;COLONIA LAS VIZCACHERAS;
11;LA PAMPA;294;GUATRACHE;33030;COLONIA LOS TOROS;
11;LA PAMPA;294;GUATRACHE;33031;COLONIA LUNA;
11;LA PAMPA;294;GUATRACHE;33032;COLONIA SANTA ANA;
11;LA PAMPA;294;GUATRACHE;33033;COLONIA SANTA TERESA;
11;LA PAMPA;294;GUATRACHE;33034;CONA LAUQUEN;
11;LA PAMPA;294;GUATRACHE;33035;EL PUMA;
11;LA PAMPA;294;GUATRACHE;33036;GRAL MANUEL CAMPOS;
11;LA PAMPA;294;GUATRACHE;33037;GUATRACHE;
11;LA PAMPA;294;GUATRACHE;33038;LA ELVA;
11;LA PAMPA;294;GUATRACHE;33039;LA MARIA ELENA;
11;LA PAMPA;294;GUATRACHE;33040;LA MARIA ROSA;
11;LA PAMPA;294;GUATRACHE;33041;LA NUEVA;
11;LA PAMPA;294;GUATRACHE;33042;LA PIEDAD;
11;LA PAMPA;294;GUATRACHE;33043;LA TORERA;
11;LA PAMPA;294;GUATRACHE;33044;LAS QUINTAS;
11;LA PAMPA;294;GUATRACHE;33045;LOS TOROS;
11;LA PAMPA;294;GUATRACHE;33046;LUNA;
11;LA PAMPA;294;GUATRACHE;33047;MONTE RALO;
11;LA PAMPA;294;GUATRACHE;33048;PERU;
11;LA PAMPA;294;GUATRACHE;33049;PICHE CONA LAUQUEN;
11;LA PAMPA;294;GUATRACHE;33050;REMECO;
11;LA PAMPA;294;GUATRACHE;33051;SALINAS MARI MANUEL;
11;LA PAMPA;294;GUATRACHE;33052;SAN MIGUEL;
11;LA PAMPA;294;GUATRACHE;33053;SANTA ANA;
11;LA PAMPA;295;HUCAL;10113;ABRAMO;
11;LA PAMPA;295;HUCAL;10114;BERNASCONI;
11;LA PAMPA;295;HUCAL;10115;CAMPO CICARE;
11;LA PAMPA;295;HUCAL;10116;CAMPO DE SALAS;
11;LA PAMPA;295;HUCAL;10117;CAMPO NICHOLSON;
11;LA PAMPA;295;HUCAL;10118;COLONIA 17 DE AGOSTO;
11;LA PAMPA;295;HUCAL;10119;COLONIA BEATRIZ;
11;LA PAMPA;295;HUCAL;10120;COLONIA ESPAÑA;
11;LA PAMPA;295;HUCAL;10121;COLONIA HELVECIA;
11;LA PAMPA;295;HUCAL;10122;COLONIA LAS TRES PIEDRAS;
11;LA PAMPA;295;HUCAL;10123;COLONIA VASCONGADA;
11;LA PAMPA;295;HUCAL;10124;COLONIA VILLA ALBA;
11;LA PAMPA;295;HUCAL;10125;COTITA;
11;LA PAMPA;295;HUCAL;10126;DOS AMIGOS;
11;LA PAMPA;295;HUCAL;10127;DOS CHAÑARES;
11;LA PAMPA;295;HUCAL;10128;DOS DE IPIÑA;
11;LA PAMPA;295;HUCAL;10129;DOS VIOLETAS;
11;LA PAMPA;295;HUCAL;10130;EL LUCERO;
11;LA PAMPA;295;HUCAL;10131;EL MIRADOR;
11;LA PAMPA;295;HUCAL;10132;EL TRIGO;
11;LA PAMPA;295;HUCAL;10133;EL VASQUITO;
11;LA PAMPA;295;HUCAL;10134;GENERAL SAN MARTIN;
11;LA PAMPA;295;HUCAL;10135;GERVASIO ORTIZ DE ROSAS;
11;LA PAMPA;295;HUCAL;10136;HUCAL;
11;LA PAMPA;295;HUCAL;10137;IPIÑA;
11;LA PAMPA;295;HUCAL;10138;JACINTO ARAUZ;
11;LA PAMPA;295;HUCAL;10139;LA ADMINISTRACION;
11;LA PAMPA;295;HUCAL;10140;LA CATITA;
11;LA PAMPA;295;HUCAL;10141;LA COLORADA CHICA;
11;LA PAMPA;295;HUCAL;10142;LA COLORADA GRANDE;
11;LA PAMPA;295;HUCAL;10143;LA CONSTANCIA;
11;LA PAMPA;295;HUCAL;10144;LA ESPERANZA;
11;LA PAMPA;295;HUCAL;10145;LA ESTRELLA DEL SUD;
11;LA PAMPA;295;HUCAL;10146;LA ISABEL;
11;LA PAMPA;295;HUCAL;10147;LA JUANITA;
11;LA PAMPA;295;HUCAL;10148;LA MARIA;
11;LA PAMPA;295;HUCAL;10149;LA MARIA ELISA;
11;LA PAMPA;295;HUCAL;10150;LA PRIMERA;
11;LA PAMPA;295;HUCAL;10151;LA PUMA;
11;LA PAMPA;295;HUCAL;10152;LA UNION;
11;LA PAMPA;295;HUCAL;10153;LA VICTORIA;
11;LA PAMPA;295;HUCAL;10154;LOTE 11 BERNASCONI;
11;LA PAMPA;295;HUCAL;10155;LOTE 12;
11;LA PAMPA;295;HUCAL;10156;LOTE 17 ESCUELA 121;
11;LA PAMPA;295;HUCAL;10157;LOTE 18 ESCUELA 158;
11;LA PAMPA;295;HUCAL;10158;LOTE 20;
11;LA PAMPA;295;HUCAL;10159;LOTE 22 IPIÑA;
11;LA PAMPA;295;HUCAL;10160;LOTE 23 ESCUELA 264;
11;LA PAMPA;295;HUCAL;10161;LOTE 7 ESCUELA 270;
11;LA PAMPA;295;HUCAL;10162;LOTE 8;
11;LA PAMPA;295;HUCAL;10163;LOTE 8 ESCUELA 179;
11;LA PAMPA;295;HUCAL;10164;MARIA;
11;LA PAMPA;295;HUCAL;10165;MINAS DE SAL;
11;LA PAMPA;295;HUCAL;10166;NARCISO LEVEN;
11;LA PAMPA;295;HUCAL;10167;REMECO;
11;LA PAMPA;295;HUCAL;10168;SAN AQUILINO;
11;LA PAMPA;295;HUCAL;10169;SAN BERNARDO;
11;LA PAMPA;295;HUCAL;10170;SAN DIEGO;
11;LA PAMPA;295;HUCAL;10171;SAN FERNANDO;
11;LA PAMPA;295;HUCAL;10172;SAN JOSE;
11;LA PAMPA;295;HUCAL;10173;SAN JUAN;
11;LA PAMPA;295;HUCAL;10174;TRAICO;
